日期,測站,測項,4,5,6,7,8,9
2014/11/4,豐原,WD_HR,31,70,51,55,56,52
2014/11/4,豐原,WIND_DIREC,68,324,52,56,19,47
2014/11/4,豐原,WIND_SPEED,2.1,0.7,1.2,1.9,1.4,1.8
2014/11/4,豐原,WS_HR,0.6,1,0.6,0.9,0.8,0.8
2014/11/5,豐原,AMB_TEMP,19,19,19,20,22,24
2014/11/5,豐原,CH4,1.8,1.8,1.8,1.8,1.8,1.8
2014/11/5,豐原,CO,0.33,0.37,0.51,0.74,0.83,0.44
2014/11/5,豐原,NMHC,0.13,0.13,0.19,0.26,0.36,0.16
2014/11/5,豐原,NO,1.9,1.6,1.6,4.8,8.4,2.6
2014/11/5,豐原,NO2,8.4,9.2,14,19,24,11
2014/11/5,豐原,NOx,10,11,15,23,33,14
2014/11/5,豐原,O3,23,22,19,17,30,58
2014/11/5,豐原,PM10,30,30,19,22,59,81
2014/11/5,豐原,PM2.5,20,24,34,31,25,20
2014/11/5,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/5,豐原,RH,82,82,82,78,66,58
2014/11/5,豐原,SO2,1,1.1,1.3,1.6,2.5,1.7
2014/11/5,豐原,THC,1.9,1.9,2,2.1,2.2,1.9
2014/11/5,豐原,WD_HR,105,103,102,74,268,213
2014/11/5,豐原,WIND_DIREC,109,92,95,47,212,196
2014/11/5,豐原,WIND_SPEED,1.6,1.1,1.6,0.8,1.9,2
2014/11/5,豐原,WS_HR,1.5,1.4,1.4,0.8,0.5,1.4
2014/11/6,豐原,AMB_TEMP,19,19,19,20,23,24
2014/11/6,豐原,CH4,1.8,1.8,1.8,1.8,1.8,1.8
2014/11/6,豐原,CO,0.33,0.38,0.46,0.74,0.43,0.31
2014/11/6,豐原,NMHC,0.14,0.19,0.28,0.23,0.14,0.14
2014/11/6,豐原,NO,0.7,0.6,0.8,9.7,1.4,1.8
2014/11/6,豐原,NO2,10,11,18,26,12,12
2014/11/6,豐原,NOx,11,12,19,36,13,14
2014/11/6,豐原,O3,38,36,25,20,52,57
2014/11/6,豐原,PM10,34,45,43,47,47,94
2014/11/6,豐原,PM2.5,15,5,11,19,26,23
2014/11/6,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/6,豐原,RH,81,80,80,74,62,46
2014/11/6,豐原,SO2,2.1,1.8,1.8,2,1.9,1.3
2014/11/6,豐原,THC,1.9,2,2.1,2,1.9,1.9
2014/11/6,豐原,WD_HR,106,103,30,52,13,11
2014/11/6,豐原,WIND_DIREC,104,40,51,57,349,35
2014/11/6,豐原,WIND_SPEED,1.7,1,1.3,1.2,2,2.5
2014/11/6,豐原,WS_HR,1.6,1.5,0.9,1,0.7,1
2014/11/7,豐原,AMB_TEMP,19,20,20,21,22,24
2014/11/7,豐原,CH4,1.7,1.8,1.8,1.8,1.8,1.8
2014/11/7,豐原,CO,0.31,0.35,0.35,0.54,0.62,0.41
2014/11/7,豐原,NMHC,0.12,0.17,0.14,0.16,0.26,0.2
2014/11/7,豐原,NO,1.6,1.5,1.4,2.1,4.4,2.9
2014/11/7,豐原,NO2,6.5,8.3,7.4,12,19,11
2014/11/7,豐原,NOx,8.1,9.7,8.8,14,23,14
2014/11/7,豐原,O3,31,30,40,35,35,56
2014/11/7,豐原,PM10,12,12,17,42,54,54
2014/11/7,豐原,PM2.5,9,9,9,6,24,37
2014/11/7,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/7,豐原,RH,82,80,75,71,68,59
2014/11/7,豐原,SO2,1.5,1.6,1.9,2.5,2.5,1.8
2014/11/7,豐原,THC,1.9,1.9,1.9,1.9,2,2
2014/11/7,豐原,WD_HR,104,96,87,87,49,335
2014/11/7,豐原,WIND_DIREC,343,87,96,46,55,288
2014/11/7,豐原,WIND_SPEED,0.9,1.2,1.7,1.3,1.5,1.5
2014/11/7,豐原,WS_HR,1.3,1.1,1.5,1.3,0.9,0.6
2014/11/8,豐原,AMB_TEMP,21,20,20,22,23,24
2014/11/8,豐原,CH4,1.8,1.8,1.8,1.8,1.8,1.8
2014/11/8,豐原,CO,0.4,0.46,0.61,0.52,0.51,0.55
2014/11/8,豐原,NMHC,0.1,0.12,0.18,0.15,0.15,0.18
2014/11/8,豐原,NO,1,1,1.3,1.4,1.7,1.7
2014/11/8,豐原,NO2,7.5,9.7,12,9.2,14,14
2014/11/8,豐原,NOx,8.4,11,13,11,16,16
2014/11/8,豐原,O3,49,38,32,43,44,54
2014/11/8,豐原,PM10,88,71,70,63,53,60
2014/11/8,豐原,PM2.5,45,36,35,36,33,29
2014/11/8,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/8,豐原,RH,79,83,84,75,67,63
2014/11/8,豐原,SO2,2.8,2.7,2.7,2.9,2.8,3.4
2014/11/8,豐原,THC,1.9,1.9,2,1.9,1.9,2
2014/11/8,豐原,WD_HR,109,116,112,85,65,231
2014/11/8,豐原,WIND_DIREC,110,120,108,79,40,236
2014/11/8,豐原,WIND_SPEED,1.7,2.1,1.7,1.7,0.9,1.6
2014/11/8,豐原,WS_HR,1.5,1.9,1.8,1.6,0.7,0.8
2014/11/9,豐原,AMB_TEMP,21,21,21,21,21,22
2014/11/9,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/11/9,豐原,CO,0.22,0.22,0.24,0.24,0.24,0.25
2014/11/9,豐原,NMHC,0.07,0.13,0.1,0.07,0.05,0.06
2014/11/9,豐原,NO,1.6,1.5,1.5,1.5,1.5,1.7
2014/11/9,豐原,NO2,4.9,4.9,5.2,5.5,6,5.8
2014/11/9,豐原,NOx,6.4,6.5,6.7,7,7.4,7.5
2014/11/9,豐原,O3,32,31,30,31,33,36
2014/11/9,豐原,PM10,35,32,19,15,20,19
2014/11/9,豐原,PM2.5,6,1,0,1,1,5
2014/11/9,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/9,豐原,RH,87,87,87,86,85,81
2014/11/9,豐原,SO2,1.3,1.4,1.3,1.4,1.3,1.2
2014/11/9,豐原,THC,1.8,1.9,1.8,1.8,1.8,1.8
2014/11/9,豐原,WD_HR,60,53,34,70,51,52
2014/11/9,豐原,WIND_DIREC,65,52,17,73,6.4,88
2014/11/9,豐原,WIND_SPEED,1.8,1.9,1.6,2.4,1.3,2.4
2014/11/9,豐原,WS_HR,0.7,0.6,0.5,1,0.6,0.5
2014/11/10,豐原,AMB_TEMP,18,18,18,19,22,24
2014/11/10,豐原,CH4,1.7,1.7,1.7,1.8,1.7,1.7
2014/11/10,豐原,CO,0.2,0.25,0.33,0.5,0.41,0.37
2014/11/10,豐原,NMHC,0.04,0.12,0.11,0.16,0.16,0.21
2014/11/10,豐原,NO,1.4,1.7,2.8,8.1,6,5.8
2014/11/10,豐原,NO2,4.8,7,8.3,13,11,15
2014/11/10,豐原,NOx,6.2,8.8,11,21,17,21
2014/11/10,豐原,O3,14,8.7,11,8.7,19,22
2014/11/10,豐原,PM10,5,11,11,9,20,33
2014/11/10,豐原,PM2.5,0,0,0,0,4,12
2014/11/10,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/10,豐原,RH,82,83,79,74,59,53
2014/11/10,豐原,SO2,2.1,1.8,2,2.3,1.9,3
2014/11/10,豐原,THC,1.8,1.9,1.8,1.9,1.9,1.9
2014/11/10,豐原,WD_HR,133,89,94,50,72,301
2014/11/10,豐原,WIND_DIREC,57,80,80,78,239,302
2014/11/10,豐原,WIND_SPEED,0.7,0.9,1.7,1.4,1.1,1.8
2014/11/10,豐原,WS_HR,1.1,0.7,1.2,0.7,0.6,0.8
2014/11/11,豐原,AMB_TEMP,19,19,19,20,22,24
2014/11/11,豐原,CH4,1.7,1.7,1.7,1.7,1.8,1.8
2014/11/11,豐原,CO,0.29,0.34,0.46,0.76,1.2,0.94
2014/11/11,豐原,NMHC,0.12,0.13,0.26,0.3,0.57,0.54
2014/11/11,豐原,NO,0.7,0.6,1.3,3.3,6.4,4.4
2014/11/11,豐原,NO2,7,9,14,18,32,30
2014/11/11,豐原,NOx,7.7,9.5,15,21,38,35
2014/11/11,豐原,O3,25,22,14,20,28,48
2014/11/11,豐原,PM10,10,26,33,37,43,82
2014/11/11,豐原,PM2.5,12,0,2,7,12,23
2014/11/11,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/11,豐原,RH,86,86,87,80,73,64
2014/11/11,豐原,SO2,1.3,1.4,1.5,2.6,3.2,2.6
2014/11/11,豐原,THC,1.8,1.8,2,2,2.4,2.4
2014/11/11,豐原,WD_HR,108,111,101,138,225,239
2014/11/11,豐原,WIND_DIREC,105,195,120,206,162,257
2014/11/11,豐原,WIND_SPEED,1.7,0.9,2.3,1.1,1,1.9
2014/11/11,豐原,WS_HR,1.6,1,1.2,0.4,0.5,1.5
2014/11/12,豐原,AMB_TEMP,22,21,20,20,21,22
2014/11/12,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/11/12,豐原,CO,0.25,0.29,0.4,0.51,0.39,0.33
2014/11/12,豐原,NMHC,0.03,0.17,0.18,0.18,0.14,0.15
2014/11/12,豐原,NO,1.7,1.7,3.5,4.9,6.5,13
2014/11/12,豐原,NO2,3,10,23,18,13,16
2014/11/12,豐原,NOx,4.6,12,26,23,19,29
2014/11/12,豐原,O3,41,23,6.2,10,18,17
2014/11/12,豐原,PM10,23,22,44,43,47,34
2014/11/12,豐原,PM2.5,11,6,7,12,4,6
2014/11/12,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/12,豐原,RH,63,71,74,74,69,66
2014/11/12,豐原,SO2,1.8,3,5.3,2.4,1.5,1.5
2014/11/12,豐原,THC,1.7,1.9,1.9,1.9,1.8,1.8
2014/11/12,豐原,WD_HR,83,339,352,13,71,358
2014/11/12,豐原,WIND_DIREC,118,315,208,54,91,317
2014/11/12,豐原,WIND_SPEED,0.9,2,0.8,1.5,1.9,2.7
2014/11/12,豐原,WS_HR,2.1,0.9,0.2,0.7,1.1,0.7
2014/11/13,豐原,AMB_TEMP,18,18,18,18,19,20
2014/11/13,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/11/13,豐原,CO,0.52,0.52,0.52,0.54,0.48,0.46
2014/11/13,豐原,NMHC,0.1,0.07,0.06,0.07,0.08,0.11
2014/11/13,豐原,NO,1.2,1.3,1.3,1.5,1.3,2.8
2014/11/13,豐原,NO2,4.6,4.5,4.7,6.2,6,10
2014/11/13,豐原,NOx,5.8,5.8,6.1,7.7,7.3,13
2014/11/13,豐原,O3,33,37,41,42,42,35
2014/11/13,豐原,PM10,25,23,31,45,51,43
2014/11/13,豐原,PM2.5,10,4,9,14,10,17
2014/11/13,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/13,豐原,RH,85,84,81,77,74,72
2014/11/13,豐原,SO2,2.1,2.2,2.2,1.8,1.4,1.1
2014/11/13,豐原,THC,1.8,1.8,1.8,1.8,1.8,1.8
2014/11/13,豐原,WD_HR,61,59,72,67,65,68
2014/11/13,豐原,WIND_DIREC,53,56,71,69,72,65
2014/11/13,豐原,WIND_SPEED,2.3,2.9,2.7,3,2.9,1.9
2014/11/13,豐原,WS_HR,1.2,1.6,1.5,2.1,2.3,1.3
2014/11/14,豐原,AMB_TEMP,18,18,18,19,20,22
2014/11/14,豐原,CH4,1.8,1.8,1.8,1.8,1.7,1.7
2014/11/14,豐原,CO,0.37,0.42,0.46,0.88,0.75,0.5
2014/11/14,豐原,NMHC,0.25,0.23,0.17,0.32,0.3,0.24
2014/11/14,豐原,NO,1.2,1.9,3.6,23,24,12
2014/11/14,豐原,NO2,8.5,13,11,17,19,15
2014/11/14,豐原,NOx,9.7,15,15,40,43,27
2014/11/14,豐原,O3,9.9,4.6,4.7,3.4,4.8,16
2014/11/14,豐原,PM10,9,6,6,22,31,50
2014/11/14,豐原,PM2.5,0,4,7,9,12,14
2014/11/14,豐原,RAINFALL,0.2,NR,NR,NR,NR,NR
2014/11/14,豐原,RH,88,90,91,87,82,75
2014/11/14,豐原,SO2,2.4,3.2,2.5,2.4,3.2,2.5
2014/11/14,豐原,THC,2,2,1.9,2.1,2,2
2014/11/14,豐原,WD_HR,203,83,75,358,28,355
2014/11/14,豐原,WIND_DIREC,192,57,37,28,46,295
2014/11/14,豐原,WIND_SPEED,0.8,0.8,0.7,0.7,1.2,2.4
2014/11/14,豐原,WS_HR,0.2,0.3,0.8,0.4,0.4,0.7
2014/11/15,豐原,AMB_TEMP,18,18,18,19,21,22
2014/11/15,豐原,CH4,1.7,1.7,1.7,1.7,1.8,1.7
2014/11/15,豐原,CO,0.26,0.34,0.47,0.82,1,0.78
2014/11/15,豐原,NMHC,0.09,0.13,0.15,0.31,0.43,0.39
2014/11/15,豐原,NO,1.8,2.5,3.7,7.7,16,8
2014/11/15,豐原,NO2,5.4,9,9.6,14,24,24
2014/11/15,豐原,NOx,7.2,12,13,22,41,32
2014/11/15,豐原,O3,10,7.2,6.2,8.3,12,24
2014/11/15,豐原,PM10,5,14,17,22,24,29
2014/11/15,豐原,PM2.5,1,0,0,0,4,6
2014/11/15,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/15,豐原,RH,91,91,90,84,76,69
2014/11/15,豐原,SO2,2.4,2.8,2.3,4.4,3.7,3
2014/11/15,豐原,THC,1.8,1.8,1.8,2,2.2,2.1
2014/11/15,豐原,WD_HR,104,132,108,162,228,358
2014/11/15,豐原,WIND_DIREC,43,53,123,360,206,309
2014/11/15,豐原,WIND_SPEED,0.6,0.8,1.5,1.2,1.2,1.1
2014/11/15,豐原,WS_HR,1.2,0.9,1.3,0.5,0.6,0.1
2014/11/16,豐原,AMB_TEMP,18,19,18,20,21,23
2014/11/16,豐原,CH4,1.7,1.7,1.7,1.7,1.6,1.6
2014/11/16,豐原,CO,0.19,0.2,0.33,0.28,0.2,0.18
2014/11/16,豐原,NMHC,0.08,0.04,0.13,0.07,0.03,0.03
2014/11/16,豐原,NO,1.3,1.3,2.5,2.4,1.7,1.8
2014/11/16,豐原,NO2,9.1,7.4,15,9.4,4.9,4.4
2014/11/16,豐原,NOx,10,8.6,17,12,6.6,6.1
2014/11/16,豐原,O3,17,20,9.9,24,33,35
2014/11/16,豐原,PM10,12,17,17,4,25,32
2014/11/16,豐原,PM2.5,1,1,13,19,23,14
2014/11/16,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/16,豐原,RH,88,85,87,83,73,63
2014/11/16,豐原,SO2,2.6,2.4,2.3,1.8,1.5,0.9
2014/11/16,豐原,THC,1.7,1.7,1.8,1.7,1.7,1.7
2014/11/16,豐原,WD_HR,57,62,49,52,53,321
2014/11/16,豐原,WIND_DIREC,70,53,49,58,55,301
2014/11/16,豐原,WIND_SPEED,1.7,1.2,1.5,2.2,1.6,3.8
2014/11/16,豐原,WS_HR,1.4,1.4,1,1.5,1.5,1.1
2014/11/17,豐原,AMB_TEMP,20,20,20,20,20,21
2014/11/17,豐原,CH4,1.6,1.6,1.6,1.6,1.7,1.6
2014/11/17,豐原,CO,0.14,0.15,0.19,0.26,0.23,0.22
2014/11/17,豐原,NMHC,0.02,0.03,0.04,0.06,0.07,0.06
2014/11/17,豐原,NO,1.2,1.1,1.3,1.4,1.6,2.2
2014/11/17,豐原,NO2,2.7,2.8,4.4,5.8,6.1,6.8
2014/11/17,豐原,NOx,3.9,3.9,5.7,7.3,7.7,9
2014/11/17,豐原,O3,35,34,32,32,32,33
2014/11/17,豐原,PM10,21,29,34,24,25,27
2014/11/17,豐原,PM2.5,-1,-1,-1,-1,-1,-1
2014/11/17,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/17,豐原,RH,84,84,83,82,79,78
2014/11/17,豐原,SO2,1.6,1.7,1.6,1.7,1.6,1.6
2014/11/17,豐原,THC,1.7,1.7,1.7,1.7,1.7,1.7
2014/11/17,豐原,WD_HR,83,78,68,80,34,89
2014/11/17,豐原,WIND_DIREC,87,93,64,28,76,81
2014/11/17,豐原,WIND_SPEED,2.7,2.3,1.8,1.5,2.4,3.2
2014/11/17,豐原,WS_HR,1.5,0.9,0.8,0.6,0.4,1.5
2014/11/18,豐原,AMB_TEMP,17,17,17,17,19,20
2014/11/18,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/11/18,豐原,CO,0.33,0.34,0.37,0.42,0.37,0.35
2014/11/18,豐原,NMHC,0.02,0.03,0.06,0.06,0.06,0.06
2014/11/18,豐原,NO,1,1,0.9,1,1.4,1.1
2014/11/18,豐原,NO2,2.2,2.6,5.7,7.9,4.8,4.2
2014/11/18,豐原,NOx,3.2,3.5,6.6,8.9,6.3,5.3
2014/11/18,豐原,O3,50,45,39,39,42,44
2014/11/18,豐原,PM10,35,29,20,17,28,33
2014/11/18,豐原,PM2.5,7,3,13,31,47,47
2014/11/18,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/18,豐原,RH,71,73,76,73,68,63
2014/11/18,豐原,SO2,2.1,2,2,1.3,1.2,0.6
2014/11/18,豐原,THC,1.7,1.7,1.8,1.8,1.8,1.8
2014/11/18,豐原,WD_HR,60,71,63,61,59,63
2014/11/18,豐原,WIND_DIREC,56,64,56,56,58,63
2014/11/18,豐原,WIND_SPEED,3.6,1.5,1.9,3.5,3,2.5
2014/11/18,豐原,WS_HR,3.2,1.4,0.9,1.9,2.2,2.2
2014/11/19,豐原,AMB_TEMP,18,18,18,19,20,22
2014/11/19,豐原,CH4,1.7,1.7,1.7,1.7,1.8,1.7
2014/11/19,豐原,CO,0.26,0.28,0.42,0.74,0.93,0.89
2014/11/19,豐原,NMHC,0.09,0.09,0.13,0.28,0.42,0.6
2014/11/19,豐原,NO,1.4,1.5,2.4,9.5,13,13
2014/11/19,豐原,NO2,6.9,7.1,9.5,17,25,31
2014/11/19,豐原,NOx,8.3,8.5,12,27,38,44
2014/11/19,豐原,O3,18,17,17,11,11,18
2014/11/19,豐原,PM10,7,7,15,16,45,74
2014/11/19,豐原,PM2.5,4,8,2,4,8,14
2014/11/19,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/19,豐原,RH,75,75,71,70,68,61
2014/11/19,豐原,SO2,2.1,2.1,2.3,2.8,3.7,5.5
2014/11/19,豐原,THC,1.8,1.8,1.8,2,2.2,2.3
2014/11/19,豐原,WD_HR,45,71,111,186,21,285
2014/11/19,豐原,WIND_DIREC,61,103,184,159,338,297
2014/11/19,豐原,WIND_SPEED,0.7,1.5,1.3,0.8,0.8,1.5
2014/11/19,豐原,WS_HR,0.6,0.7,0.9,0.6,0.2,1.3
2014/11/20,豐原,AMB_TEMP,16,16,17,17,19,21
2014/11/20,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.6
2014/11/20,豐原,CO,0.28,0.27,0.32,0.51,0.4,0.25
2014/11/20,豐原,NMHC,0.12,0.12,0.12,0.16,0.16,0.12
2014/11/20,豐原,NO,1.2,1.3,1.9,8.4,8.8,4.5
2014/11/20,豐原,NO2,8.1,8.2,11,17,15,10
2014/11/20,豐原,NOx,9.3,9.5,13,26,24,15
2014/11/20,豐原,O3,15,15,14,9,15,26
2014/11/20,豐原,PM10,30,17,20,20,20,28
2014/11/20,豐原,PM2.5,2,0,4,14,25,20
2014/11/20,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/11/20,豐原,RH,85,84,79,79,70,62
2014/11/20,豐原,SO2,2.1,2,1.8,1.4,1,1.1
2014/11/20,豐原,THC,1.8,1.8,1.8,1.8,1.8,1.8
2014/11/20,豐原,WD_HR,91,61,49,59,57,315
2014/11/20,豐原,WIND_DIREC,112,59,47,51,49,300
2014/11/20,豐原,WIND_SPEED,2,1.8,1.4,1.8,1.7,2.3
2014/11/20,豐原,WS_HR,0.9,0.9,0.8,1.1,1.3,1.5
2014/12/1,豐原,AMB_TEMP,21,21,20,20,19,19
2014/12/1,豐原,CH4,1.7,1.7,1.8,1.8,1.8,1.8
2014/12/1,豐原,CO,0.4,0.49,0.59,0.66,0.68,0.66
2014/12/1,豐原,NMHC,0.05,0.07,0.1,0.11,0.15,0.17
2014/12/1,豐原,NO,0.9,1,1.3,2.1,3.5,3.8
2014/12/1,豐原,NO2,6.3,6.9,9.8,9.7,11,11
2014/12/1,豐原,NOx,7.1,7.9,11,12,14,14
2014/12/1,豐原,O3,22,20,15,14,14,16
2014/12/1,豐原,PM10,35,35,26,12,18,15
2014/12/1,豐原,PM2.5,27,26,9,4,0,0
2014/12/1,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/12/1,豐原,RH,79,76,79,78,78,77
2014/12/1,豐原,SO2,1.5,1.4,1.3,1.4,1.3,1.1
2014/12/1,豐原,THC,1.8,1.8,1.9,1.9,2,2
2014/12/1,豐原,WD_HR,58,56,61,65,55,56
2014/12/1,豐原,WIND_DIREC,58,57,58,84,335,56
2014/12/1,豐原,WIND_SPEED,3.3,1.9,4.3,3.1,2.5,2.4
2014/12/1,豐原,WS_HR,3.7,2.3,2.1,2.4,0.8,0.9
2014/12/2,豐原,AMB_TEMP,13,13,13,14,14,15
2014/12/2,豐原,CH4,1.8,1.7,1.7,1.8,1.7,1.8
2014/12/2,豐原,CO,0.41,0.41,0.41,0.52,0.53,0.45
2014/12/2,豐原,NMHC,0.05,0.05,0.04,0.08,0.11,0.12
2014/12/2,豐原,NO,0.9,0.7,0.8,1.4,3.1,5.9
2014/12/2,豐原,NO2,6.5,5.8,5.5,8.8,12,13
2014/12/2,豐原,NOx,7.4,6.5,6.3,10,15,19
2014/12/2,豐原,O3,27,27,25,22,17,17
2014/12/2,豐原,PM10,33,53,55,30,12,26
2014/12/2,豐原,PM2.5,15,24,15,14,14,21
2014/12/2,豐原,RAINFALL,0.2,0.4,0.2,0.2,NR,NR
2014/12/2,豐原,RH,86,88,88,87,86,84
2014/12/2,豐原,SO2,2.2,1.5,1.3,1.1,1.3,1.3
2014/12/2,豐原,THC,1.8,1.8,1.8,1.8,1.9,1.9
2014/12/2,豐原,WD_HR,324,59,89,89,74,69
2014/12/2,豐原,WIND_DIREC,94,72,99,62,92,74
2014/12/2,豐原,WIND_SPEED,1.9,1.6,3.2,1.7,2.3,2.1
2014/12/2,豐原,WS_HR,1,0.9,2.9,1.7,1.2,1.1
2014/12/3,豐原,AMB_TEMP,18,18,18,18,18,19
2014/12/3,豐原,CH4,1.7,1.7,1.8,1.8,1.9,1.8
2014/12/3,豐原,CO,0.33,0.4,0.45,0.97,0.99,0.5
2014/12/3,豐原,NMHC,0.07,0.12,0.14,0.35,0.39,0.18
2014/12/3,豐原,NO,1.3,2,3.3,21,27,11
2014/12/3,豐原,NO2,5.9,11,13,20,27,24
2014/12/3,豐原,NOx,7.2,13,16,40,53,36
2014/12/3,豐原,O3,25,13,9.8,4,5.6,15
2014/12/3,豐原,PM10,23,15,10,11,26,37
2014/12/3,豐原,PM2.5,22,14,6,4,13,20
2014/12/3,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/12/3,豐原,RH,80,85,84,82,81,71
2014/12/3,豐原,SO2,2.1,1.8,1.7,1.7,4.5,6.2
2014/12/3,豐原,THC,1.8,1.9,1.9,2.1,2.3,1.9
2014/12/3,豐原,WD_HR,120,88,66,99,46,360
2014/12/3,豐原,WIND_DIREC,116,78,98,210,33,260
2014/12/3,豐原,WIND_SPEED,2.2,0.9,1.4,1.8,1,1.5
2014/12/3,豐原,WS_HR,2.3,0.8,1.3,0.1,0.5,0.3
2014/12/4,豐原,AMB_TEMP,16,15,14,15,14,14
2014/12/4,豐原,CH4,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
2014/12/4,豐原,CO,0.39,0.46,0.46,0.5,0.45,0.4
2014/12/4,豐原,NMHC,0.02,0.02,0.02,0.02,0.02,0.02
2014/12/4,豐原,NO,1.2,1.6,1.8,2.3,3,3.6
2014/12/4,豐原,NO2,9.8,18,17,15,14,12
2014/12/4,豐原,NOx,11,20,19,17,17,16
2014/12/4,豐原,O3,21,13,14,15,17,20
2014/12/4,豐原,PM10,3,2,7,8,8,2
2014/12/4,豐原,PM2.5,0,0,0,0,0,0
2014/12/4,豐原,RAINFALL,NR,0.8,0.4,NR,0.2,0.6
2014/12/4,豐原,RH,89,87,85,82,86,89
2014/12/4,豐原,SO2,0.1,0.1,0.1,0.1,0.1,0.1
2014/12/4,豐原,THC,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
2014/12/4,豐原,WD_HR,90,61,55,55,63,60
2014/12/4,豐原,WIND_DIREC,76,81,54,294,298,56
2014/12/4,豐原,WIND_SPEED,2.5,3.7,3.9,2.1,2.2,6.5
2014/12/4,豐原,WS_HR,1.7,1.1,5.2,2.5,1.7,2.4
2014/12/5,豐原,AMB_TEMP,12,12,12,12,12,13
2014/12/5,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/12/5,豐原,CO,0.28,0.3,0.3,0.31,0.31,0.32
2014/12/5,豐原,NMHC,0.04,0.03,0.04,0.05,0.05,0.08
2014/12/5,豐原,NO,1.1,1.3,1.5,1.4,1.9,2.6
2014/12/5,豐原,NO2,3.2,3.2,3.4,4,5.1,5.3
2014/12/5,豐原,NOx,4.3,4.6,4.9,5.4,7,7.9
2014/12/5,豐原,O3,15,30,28,27,27,25
2014/12/5,豐原,PM10,31,20,25,34,32,27
2014/12/5,豐原,PM2.5,20,21,29,29,27,21
2014/12/5,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/12/5,豐原,RH,73,71,70,68,66,66
2014/12/5,豐原,SO2,0.1,0.1,0.1,0.1,0.1,0.1
2014/12/5,豐原,THC,1.8,1.8,1.8,1.8,1.8,1.8
2014/12/5,豐原,WD_HR,70,58,60,63,62,64
2014/12/5,豐原,WIND_DIREC,70,59,73,57,75,70
2014/12/5,豐原,WIND_SPEED,3.2,4,4,3.9,2.2,3
2014/12/5,豐原,WS_HR,2.1,3.4,3.3,2.9,2.2,1.3
2014/12/6,豐原,AMB_TEMP,12,11,10,11,13,16
2014/12/6,豐原,CH4,1.7,1.7,1.7,1.7,1.7,1.7
2014/12/6,豐原,CO,0.24,0.25,0.3,0.43,0.39,0.38
2014/12/6,豐原,NMHC,0.09,0.08,0.07,0.11,0.12,0.2
2014/12/6,豐原,NO,1.1,1.2,1.5,3.7,5.3,5.8
2014/12/6,豐原,NO2,4.2,5.5,8,15,12,13
2014/12/6,豐原,NOx,5.2,6.7,9.5,19,18,19
2014/12/6,豐原,O3,24,19,17,16,20,21
2014/12/6,豐原,PM10,7,4,10,15,14,19
2014/12/6,豐原,PM2.5,1,5,9,8,2,1
2014/12/6,豐原,RAINFALL,NR,NR,NR,NR,NR,NR
2014/12/6,豐原,RH,68,73,74,70,61,54
2014/12/6,豐原,SO2,1,0.9,1,2.2,2.2,1.9
2014/12/6,豐原,THC,1.8,1.8,1.8,1.8,1.8,1.9
2014/12/6,豐原,WD_HR,64,84,60,57,61,7.2
2014/12/6,豐原,WIND_DIREC,52,85,49,69,61,329
2014/12/6,豐原,WIND_SPEED,1.8,2.7,1.7,1.7,1.9,1.8
2014/12/6,豐原,WS_HR,1.6,1.1,1.2,1.3,1.2,0.5
2014/12/7,豐原,AMB_TEMP,14,14,13,14,16,19
2014/12/7,豐原,CH4,1.7,1.7,1.8,1.7,1.8,1.7
2014/12/7,豐原,CO,0.27,0.34,0.43,0.6,0.89,0.66
2014/12/7,豐原,NMHC,0.06,0.09,0.16,0.2,0.4,0.15
2014/12/7,豐原,NO,0.5,0.6,2,3.1,14,11
2014/12/7,豐原,NO2,6,7.9,12,12,22,26
2014/12/7,豐原,NOx,6.6,8.5,14,15,36,36
2014/12/7,豐原,O3,19,23,13,13,9.5,21
2014/12/7,豐原,PM10,20,15,12,9,3,22
